,Heat Load,NaturalGasBoiler,HeatPump,Lithium Ion Battery,ThermalStorage,PVsystem,Windsystem,ElectricBoiler,Total Heat Output
2023-10-04 05:00:00,1959.9731411387554,0.0,3084.826877179282,0.0,-1646.5358060197614,0.0,0.0,521.6820699792366,1959.973141138757
2023-10-04 05:15:00,1944.6007235068842,0.0,3012.0381813866215,0.0,-1680.7488182360103,0.0,0.0,613.3113603562729,1944.6007235068842
2023-10-04 05:30:00,1944.6007235068842,0.0,2936.4281499272624,0.0,-1453.5407937442797,0.0,0.0,461.71336732390193,1944.6007235068846
2023-10-04 05:45:00,1957.4111432137615,0.0,3018.182861284292,0.0,-1576.3840289888467,0.0,0.0,515.6123109183209,1957.411143213766
2023-10-04 06:00:00,1998.4039701774798,0.0,3635.8137767316866,0.0,-2325.1135362708883,0.0,0.0,687.7037297166859,1998.403970177484
2023-10-04 06:15:00,2090.6380458867993,0.0,3489.8361145801427,0.0,-1921.827633569279,0.0,0.0,522.6295648759315,2090.638045886795
2023-10-04 06:30:00,2144.4412925573947,0.0,3508.1161981155997,0.0,-1988.8309788776096,0.0,0.0,625.1560733194101,2144.4412925574
2023-10-04 06:45:00,2269.9817713735433,0.0,3746.331955125764,0.0,-2282.0113162480557,0.0,0.0,805.6611324958408,2269.9817713735492
2023-10-04 07:00:00,2285.3541890054144,0.0,4101.555084104745,0.0,-2571.489569007186,0.0,0.0,755.2886739078607,2285.35418900542
2023-10-04 07:15:00,2400.646676121588,0.0,0.0,0.0,2400.6466761217453,0.0,0.0,1.8189894035458565e-12,2400.646676121747
2023-10-04 07:30:00,2705.5313105063883,0.0,0.0,0.0,-0.0,0.0,0.0,2705.5313105063883,2705.5313105063883
2023-10-04 07:45:00,2948.9267044456114,0.0,0.0,0.0,-0.0,0.0,0.0,2948.9267044456114,2948.9267044456114
2023-10-04 08:00:00,3159.0152651960984,0.0,0.0,0.0,-0.0,0.0,0.0,3159.0152651960984,3159.0152651960984
2023-10-04 08:15:00,3456.213475724009,0.0,0.0,0.0,-0.0,0.0,0.0,3456.213475724009,3456.213475724009
2023-10-04 08:30:00,3679.1124561813745,0.0,0.0,0.0,-0.0,0.0,0.0,3679.1124561813745,3679.1124561813745
2023-10-04 08:45:00,4009.617499898021,0.0,0.0,0.0,-0.0,0.0,0.0,4009.617499898021,4009.617499898021
2023-10-04 09:00:00,4345.246969546564,0.0,0.0,0.0,-0.0,0.0,0.0,4345.246969546564,4345.246969546564
2023-10-04 09:15:00,4760.299665115642,0.0,0.0,0.0,-0.0,0.0,0.0,4760.299665115642,4760.299665115642
2023-10-04 09:30:00,5024.191472536724,0.0,0.0,0.0,-0.0,0.0,0.0,5024.191472536724,5024.191472536724
2023-10-04 09:45:00,5377.755357742132,0.0,0.0,0.0,-0.0,0.0,0.0,5377.755357742132,5377.755357742132
2023-10-04 10:00:00,5605.778334049484,0.0,0.0,0.0,-0.0,0.0,0.0,5605.778334049484,5605.778334049484
2023-10-04 10:15:00,5772.3116398293505,0.0,0.0,0.0,-0.0,0.0,0.0,5772.3116398293505,5772.3116398293505
2023-10-04 10:30:00,5854.297293756788,0.0,0.0,0.0,-0.0,0.0,0.0,5854.297293756788,5854.297293756788
2023-10-04 10:45:00,6015.706603686667,0.0,0.0,0.0,-0.0,0.0,0.0,6015.706603686667,6015.706603686667
2023-10-04 11:00:00,6120.751099102863,0.0,0.0,0.0,-0.0,0.0,0.0,6120.751099102863,6120.751099102863
2023-10-04 11:15:00,6256.539999700896,0.0,0.0,0.0,-0.0,0.0,0.0,6256.539999700896,6256.539999700896
2023-10-04 11:30:00,6266.788421482779,0.0,0.0,0.0,-0.0,0.0,0.0,6266.788421482779,6266.788421482779
2023-10-04 11:45:00,6259.101997625888,0.0,0.0,0.0,-0.0,0.0,0.0,6259.101997625888,6259.101997625888
2023-10-04 12:00:00,6207.861178962195,0.0,0.0,0.0,-0.0,0.0,0.0,6207.861178962195,6207.861178962195
2023-10-04 12:15:00,6205.299181037202,0.0,0.0,0.0,-0.0,0.0,0.0,6205.299181037202,6205.299181037202
2023-10-04 12:30:00,6159.181928141588,0.0,0.0,0.0,-0.0,0.0,0.0,6159.181928141588,6159.181928141588
2023-10-04 12:45:00,6169.430349923472,0.0,0.0,0.0,-0.0,0.0,0.0,6169.430349923472,6169.430349923472
2023-10-04 13:00:00,6164.306354073485,0.0,0.0,0.0,-0.0,0.0,0.0,6164.306354073485,6164.306354073485
2023-10-04 13:15:00,6169.430349923472,0.0,0.0,0.0,-0.0,0.0,0.0,6169.430349923472,6169.430349923472
2023-10-04 13:30:00,6220.671598669073,0.0,0.0,0.0,-0.0,0.0,0.0,6220.671598669073,6220.671598669073
2023-10-04 13:45:00,6182.240769630349,0.0,0.0,0.0,-0.0,0.0,0.0,6182.240769630349,6182.240769630349
2023-10-04 14:00:00,6236.044016300944,0.0,0.0,0.0,-0.0,0.0,0.0,6236.044016300944,6236.044016300944
2023-10-04 14:15:00,6205.299181037202,0.0,0.0,0.0,-0.0,0.0,0.0,6205.299181037202,6205.299181037202
2023-10-04 14:30:00,6179.678771705356,0.0,0.0,0.0,-0.0,0.0,0.0,6179.678771705356,6179.678771705356
2023-10-04 14:45:00,6051.575864882304,0.0,0.0,0.0,-0.0,0.0,0.0,6051.575864882304,6051.575864882304
2023-10-04 15:00:00,6100.254685621005,0.0,0.0,0.0,-0.0,0.0,0.0,6100.254685621005,6100.254685621005
2023-10-04 15:15:00,6046.451438950409,0.0,0.0,0.0,-0.0,0.0,0.0,6046.451438950409,6046.451438950409
2023-10-04 15:30:00,6074.633846207251,0.0,0.0,0.0,-0.0,0.0,0.0,6074.633846207251,6074.633846207251
2023-10-04 15:45:00,5933.72094975923,0.0,0.0,0.0,-0.0,0.0,0.0,5933.72094975923,5933.72094975923
2023-10-04 16:00:00,5882.479701013629,0.0,0.0,0.0,-0.0,0.0,0.0,5882.479701013629,5882.479701013629
2023-10-04 16:15:00,5677.515136113129,0.0,0.0,0.0,-0.0,0.0,0.0,5677.515136113129,5677.515136113129
2023-10-04 16:30:00,5551.974227215073,0.0,0.0,0.0,-0.0,0.0,0.0,5551.974227215073,5551.974227215073
2023-10-04 16:45:00,5331.637244682704,0.0,0.0,0.0,-0.0,0.0,0.0,5331.637244682704,5331.637244682704
2023-10-04 17:00:00,5159.97951297094,0.0,0.0,0.0,-0.0,0.0,0.0,5159.97951297094,5159.97951297094
2023-10-04 17:15:00,5016.50418851602,0.0,0.0,0.0,-0.0,0.0,0.0,5016.50418851602,5016.50418851602
2023-10-04 17:30:00,4888.401281692969,0.0,0.0,0.0,-0.0,0.0,0.0,4888.401281692969,4888.401281692969
2023-10-04 17:45:00,4721.867975913101,0.0,0.0,0.0,-258288.33095938162,0.0,0.0,263010.1989352947,4721.8679759130755
2023-10-04 18:00:00,4547.648246276345,0.0,8001.390462623719,0.0,-3453.7422163473675,0.0,0.0,0.0,4547.6482462763515
2023-10-04 18:15:00,4350.370105232736,0.0,3085.1737943085463,0.0,356.6678451980988,0.0,0.0,908.5284657260895,4350.370105232734
2023-10-04 18:30:00,4158.215960039113,0.0,7914.5803411958605,0.0,-4429.111646916135,0.0,0.0,672.7472657593925,4158.215960039118
2023-10-04 18:45:00,3948.127399288628,0.0,3083.475531600954,0.0,-13.302521365025314,0.0,0.0,877.9543890526951,3948.127399288624
2023-10-04 19:00:00,3809.7765007656017,0.0,5093.653445939088,0.0,-1939.045066070379,0.0,0.0,655.1681208968981,3809.7765007656067
2023-10-04 19:15:00,3691.9220157244354,0.0,5245.207436423012,0.0,-2216.7611778419378,0.0,0.0,663.4757571433731,3691.922015724447
2023-10-04 19:30:00,3533.0747037195497,0.0,4813.628936895795,0.0,-1936.047789693912,0.0,0.0,655.4935565176658,3533.074703719549
2023-10-04 19:45:00,3486.957880905844,0.0,5868.710489626224,0.0,-3097.8710099655,0.0,0.0,716.1184012451323,3486.9578809058567
2023-10-04 20:00:00,3297.365733637216,0.0,6045.3339254272305,0.0,-3406.6401456416643,0.0,0.0,658.671953851647,3297.3657336372135
2023-10-04 20:15:00,3215.3800797097792,0.0,5572.492474434786,0.0,-3054.142328359434,0.0,0.0,697.0299336344327,3215.380079709785
2023-10-04 20:30:00,3053.970339697993,0.0,6187.251852231151,0.0,-3873.750210946193,0.0,0.0,740.4686984130328,3053.970339697991
2023-10-04 20:45:00,3012.977512734275,0.0,8207.950025168624,0.0,-5915.107905905577,0.0,0.0,720.1353934712256,3012.9775127342723
2023-10-04 21:00:00,2879.750610061237,0.0,5384.141484412595,0.0,-3204.173312280458,0.0,0.0,699.7824379290992,2879.750610061236
2023-10-04 21:15:00,2864.3781924293653,0.0,0.0,0.0,2864.3781924298964,0.0,0.0,5.002220859751105e-12,2864.3781924299014
2023-10-04 21:30:00,2833.6337872475306,0.0,0.0,0.0,-0.0,0.0,0.0,2833.6337872475306,2833.6337872475306
2023-10-04 21:45:00,2838.7577830975183,0.0,0.0,0.0,-0.0,0.0,0.0,2838.7577830975183,2838.7577830975183
2023-10-04 22:00:00,2800.3269540587944,0.0,0.0,0.0,-0.0,0.0,0.0,2800.3269540587944,2800.3269540587944
2023-10-04 22:15:00,2767.020120870058,0.0,0.0,0.0,-0.0,0.0,0.0,2767.020120870058,2767.020120870058
2023-10-04 22:30:00,2710.654876274468,0.0,0.0,0.0,-0.0,0.0,0.0,2710.654876274468,2710.654876274468
2023-10-04 22:45:00,2744.49279769924,0.0,0.0,0.0,-0.0,0.0,0.0,2744.49279769924,2744.49279769924
2023-10-04 23:00:00,2635.2748754533854,0.0,0.0,0.0,-0.0,0.0,0.0,2635.2748754533854,2635.2748754533854
2023-10-04 23:15:00,2561.0833848963453,0.0,0.0,0.0,-0.0,0.0,0.0,2561.0833848963453,2561.0833848963453
2023-10-04 23:30:00,2522.305502357325,0.0,0.0,0.0,-0.0,0.0,0.0,2522.305502357325,2522.305502357325
2023-10-04 23:45:00,2462.7492743255916,0.0,0.0,0.0,-0.0,0.0,0.0,2462.7492743255916,2462.7492743255916
2023-10-05 00:00:00,2199.570217784777,0.0,0.0,0.0,-0.0,0.0,0.0,2199.570217784777,2199.570217784777
2023-10-05 00:15:00,2150.927148346403,0.0,0.0,0.0,-0.0,0.0,0.0,2150.927148346403,2150.927148346403
2023-10-05 00:30:00,2067.856567004839,0.0,0.0,0.0,-0.0,0.0,0.0,2067.856567004839,2067.856567004839
2023-10-05 00:45:00,2048.3887955708137,0.0,0.0,0.0,-0.0,0.0,0.0,2048.3887955708137,2048.3887955708137
2023-10-05 01:00:00,2026.0061638495179,0.0,0.0,0.0,-0.0,0.0,0.0,2026.0061638495179,2026.0061638495179
2023-10-05 01:15:00,1954.8487152068597,0.0,0.0,0.0,-0.0,0.0,0.0,1954.8487152068597,1954.8487152068597
2023-10-05 01:30:00,1931.790303800007,0.0,0.0,0.0,-0.0,0.0,0.0,1931.790303800007,1931.790303800007
2023-10-05 01:45:00,1911.29346023624,0.0,0.0,0.0,-0.0,0.0,0.0,1911.29346023624,1911.29346023624
2023-10-05 02:00:00,1965.0967069068356,0.0,0.0,0.0,-0.0,0.0,0.0,1965.0967069068356,1965.0967069068356
2023-10-05 02:15:00,1934.351871643093,0.0,0.0,0.0,-251897.5408336155,0.0,0.0,253831.8927052586,1934.351871643099
2023-10-05 02:30:00,1936.9138695680872,0.0,3415.6211738809825,0.0,-1478.7073043128912,0.0,0.0,0.0,1936.9138695680913
2023-10-05 02:45:00,1957.4102830499455,0.0,3249.434578738328,0.0,-1974.9868359168322,0.0,0.0,682.9625402284461,1957.4102830499419
2023-10-05 03:00:00,1929.2278757931049,0.0,3101.508210468089,0.0,-1889.7272746040835,0.0,0.0,717.4469399290984,1929.227875793104
2023-10-05 03:15:00,1944.5998633430684,0.0,3160.209105492041,0.0,-1793.5251747645088,0.0,0.0,577.9159326155404,1944.5998633430727
2023-10-05 03:30:00,1936.9134394861787,0.0,3212.6272544857093,0.0,-1963.6443097271695,0.0,0.0,687.9304947276344,1936.9134394861742
2023-10-05 03:45:00,2027.866301192048,0.0,3215.0544925186837,0.0,-1828.3519141255674,0.0,0.0,641.1637227989349,2027.8663011920512
2023-10-05 04:00:00,2207.210026678792,0.0,3312.128522282659,0.0,-1711.7826611009514,0.0,0.0,606.8641654970884,2207.210026678796
2023-10-05 04:15:00,2199.523602821903,0.0,3428.1934652413006,0.0,-1948.9552621709881,0.0,0.0,720.2853997515907,2199.5236028219033
2023-10-05 04:30:00,2237.954431860627,0.0,3423.35297219419,0.0,-1782.4469563118037,0.0,0.0,597.0484159782383,2237.9544318606245
2023-10-05 04:45:00,2294.3196764562163,0.0,3506.972442613518,0.0,-1771.8107018656447,0.0,0.0,559.1579357083461,2294.3196764562194
2023-10-05 05:00:00,2496.7222434317214,0.0,3471.7203928937006,0.0,-1564.891521953221,0.0,0.0,589.8933724912408,2496.7222434317205
2023-10-05 05:15:00,2491.5982475817336,0.0,3946.271800202701,0.0,-2008.6740582657512,0.0,0.0,554.0005056447817,2491.5982475817314
2023-10-05 05:30:00,2501.8466693636174,0.0,4012.3743820424424,0.0,-2109.259940755146,0.0,0.0,598.7322280763191,2501.8466693636155
2023-10-05 05:45:00,2631.230360108211,0.0,3814.3417737928853,0.0,-1866.6079943771183,0.0,0.0,683.4965806924477,2631.230360108215
2023-10-05 06:00:00,2849.005344715587,0.0,6398.925963280555,0.0,-4139.806759113839,0.0,0.0,589.8861405488694,2849.005344715586
2023-10-05 06:15:00,2872.064186204348,0.0,4527.325270390155,0.0,-2333.6101184769213,0.0,0.0,678.3490342911166,2872.0641862043503
2023-10-05 06:30:00,2819.542153537203,0.0,4321.273529625526,0.0,-2293.8123366976215,0.0,0.0,792.0809606093012,2819.5421535372056
2023-10-05 06:45:00,2719.622084052901,0.0,0.0,0.0,2719.6220840532333,0.0,0.0,9.094947017729282e-13,2719.622084053234
2023-10-05 07:00:00,2727.308507909791,0.0,5476.390677130754,0.0,-2749.0821692209647,0.0,0.0,0.0,2727.308507909789
2023-10-05 07:15:00,2801.6081680622456,0.0,0.0,0.0,478.9917912485553,0.0,0.0,2322.6163768136903,2801.6081680622456
2023-10-05 07:30:00,3060.37597963334,0.0,0.0,0.0,-0.0,0.0,0.0,3060.37597963334,3060.37597963334
2023-10-05 07:45:00,3196.1648802313725,0.0,0.0,0.0,-0.0,0.0,0.0,3196.1648802313725,3196.1648802313725
2023-10-05 08:00:00,3485.6770969843014,0.0,0.0,0.0,-0.0,0.0,0.0,3485.6770969843014,3485.6770969843014
2023-10-05 08:15:00,3736.7584846985064,0.0,0.0,0.0,-0.0,0.0,0.0,3736.7584846985064,3736.7584846985064
2023-10-05 08:30:00,3912.2594283387134,0.0,0.0,0.0,-0.0,0.0,0.0,3912.2594283387134,3912.2594283387134
2023-10-05 08:45:00,3945.5662615274496,0.0,0.0,0.0,-0.0,0.0,0.0,3945.5662615274496,3945.5662615274496
2023-10-05 09:00:00,4194.085651316663,0.0,0.0,0.0,-0.0,0.0,0.0,4194.085651316663,4194.085651316663
2023-10-05 09:15:00,4383.67779858529,0.0,0.0,0.0,-0.0,0.0,0.0,4383.67779858529,4383.67779858529
2023-10-05 09:30:00,4614.262772817635,0.0,0.0,0.0,-0.0,0.0,0.0,4614.262772817635,4614.262772817635
2023-10-05 09:45:00,4806.416918011257,0.0,0.0,0.0,-0.0,0.0,0.0,4806.416918011257,4806.416918011257
2023-10-05 10:00:00,5016.505478761744,0.0,0.0,0.0,-0.0,0.0,0.0,5016.505478761744,5016.505478761744
2023-10-05 10:15:00,4929.395398902411,0.0,0.0,0.0,-0.0,0.0,0.0,4929.395398902411,4929.395398902411
2023-10-05 10:30:00,4870.468156381828,0.0,0.0,0.0,-0.0,0.0,0.0,4870.468156381828,4870.468156381828
2023-10-05 10:45:00,4883.278576088704,0.0,0.0,0.0,-0.0,0.0,0.0,4883.278576088704,4883.278576088704
2023-10-05 11:00:00,4878.154580238717,0.0,0.0,0.0,-0.0,0.0,0.0,4878.154580238717,4878.154580238717
2023-10-05 11:15:00,4924.271403052423,0.0,0.0,0.0,-0.0,0.0,0.0,4924.271403052423,4924.271403052423
2023-10-05 11:30:00,4929.395398902411,0.0,0.0,0.0,-0.0,0.0,0.0,4929.395398902411,4929.395398902411
2023-10-05 11:45:00,4952.453810309264,0.0,0.0,0.0,-0.0,0.0,0.0,4952.453810309264,4952.453810309264
2023-10-05 12:00:00,4957.577806159252,0.0,0.0,0.0,-0.0,0.0,0.0,4957.577806159252,4957.577806159252
2023-10-05 12:15:00,4965.263799934233,0.0,0.0,0.0,-0.0,0.0,0.0,4965.263799934233,4965.263799934233
2023-10-05 12:30:00,5011.380622747939,0.0,0.0,0.0,-0.0,0.0,0.0,5011.380622747939,5011.380622747939
2023-10-05 12:45:00,5111.301122314148,0.0,0.0,0.0,-0.0,0.0,0.0,5111.301122314148,5111.301122314148
2023-10-05 13:00:00,5111.301122314148,0.0,0.0,0.0,-0.0,0.0,0.0,5111.301122314148,5111.301122314148
2023-10-05 13:15:00,5167.666366909739,0.0,0.0,0.0,-0.0,0.0,0.0,5167.666366909739,5167.666366909739
2023-10-05 13:30:00,5185.600782466603,0.0,0.0,0.0,-0.0,0.0,0.0,5185.600782466603,5185.600782466603
2023-10-05 13:45:00,5252.214018762169,0.0,0.0,0.0,-0.0,0.0,0.0,5252.214018762169,5252.214018762169
2023-10-05 14:00:00,5229.1556073553165,0.0,0.0,0.0,-0.0,0.0,0.0,5229.1556073553165,5229.1556073553165
2023-10-05 14:15:00,5311.141261282752,0.0,0.0,0.0,-0.0,0.0,0.0,5311.141261282752,5311.141261282752
2023-10-05 14:30:00,5318.827255057734,0.0,0.0,0.0,-0.0,0.0,0.0,5318.827255057734,5318.827255057734
2023-10-05 14:45:00,5367.506505878341,0.0,0.0,0.0,-0.0,0.0,0.0,5367.506505878341,5367.506505878341
2023-10-05 15:00:00,5405.9373349170655,0.0,0.0,0.0,-0.0,0.0,0.0,5405.9373349170655,5405.9373349170655
2023-10-05 15:15:00,5385.440921435207,0.0,0.0,0.0,-0.0,0.0,0.0,5385.440921435207,5385.440921435207
2023-10-05 15:30:00,5344.4476643895805,0.0,0.0,0.0,-0.0,0.0,0.0,5344.4476643895805,5344.4476643895805
2023-10-05 15:45:00,5313.703259207746,0.0,0.0,0.0,-0.0,0.0,0.0,5313.703259207746,5313.703259207746
2023-10-05 16:00:00,5241.965596980286,0.0,0.0,0.0,-0.0,0.0,0.0,5241.965596980286,5241.965596980286
2023-10-05 16:15:00,5057.497445561646,0.0,0.0,0.0,-0.0,0.0,0.0,5057.497445561646,5057.497445561646
2023-10-05 16:30:00,4888.401711774876,0.0,0.0,0.0,-0.0,0.0,0.0,4888.401711774876,4888.401711774876
2023-10-05 16:45:00,4637.320324060673,0.0,0.0,0.0,-0.0,0.0,0.0,4637.320324060673,4637.320324060673
2023-10-05 17:00:00,4460.538596498921,0.0,0.0,0.0,-0.0,0.0,0.0,4460.538596498921,4460.538596498921
2023-10-05 17:15:00,4191.522793227851,0.0,0.0,0.0,-0.0,0.0,0.0,4191.522793227851,4191.522793227851
2023-10-05 17:30:00,4040.361474997948,0.0,0.0,0.0,-0.0,0.0,0.0,4040.361474997948,4040.361474997948
2023-10-05 17:45:00,3781.5940935087615,0.0,0.0,0.0,-0.0,0.0,0.0,3781.5940935087615,3781.5940935087615
2023-10-05 18:00:00,3622.7467815038767,0.0,0.0,0.0,-109143.18477768809,0.0,0.0,112765.93155919197,3622.7467815038835
2023-10-05 18:15:00,3379.351817646561,0.0,4536.817624546516,0.0,-1157.465806899956,0.0,0.0,0.0,3379.3518176465595
2023-10-05 18:30:00,3210.256083859793,0.0,7271.721885630846,0.0,-5058.662242287202,0.0,0.0,997.1964405161478,3210.256083859792
2023-10-05 18:45:00,3059.094765629889,0.0,0.0,0.0,3059.094765629852,0.0,0.0,0.0,3059.094765629852
2023-10-05 19:00:00,2995.043527259318,0.0,0.0,0.0,-0.0,0.0,0.0,2995.043527259318,2995.043527259318
2023-10-05 19:15:00,2925.868293038759,0.0,0.0,0.0,-0.0,0.0,0.0,2925.868293038759,2925.868293038759
2023-10-05 19:30:00,2925.868293038759,0.0,0.0,0.0,-0.0,0.0,0.0,2925.868293038759,2925.868293038759
2023-10-05 19:45:00,2849.00663496131,0.0,0.0,0.0,-0.0,0.0,0.0,2849.00663496131,2849.00663496131
2023-10-05 20:00:00,2907.9338774818934,0.0,0.0,0.0,-0.0,0.0,0.0,2907.9338774818934,2907.9338774818934
2023-10-05 20:15:00,2828.5102214794515,0.0,0.0,0.0,-0.0,0.0,0.0,2828.5102214794515,2828.5102214794515
2023-10-05 20:30:00,2887.4374640000347,0.0,0.0,0.0,-0.0,0.0,0.0,2887.4374640000347,2887.4374640000347
2023-10-05 20:45:00,2820.8237976225614,0.0,0.0,0.0,-0.0,0.0,0.0,2820.8237976225614,2820.8237976225614
2023-10-05 21:00:00,2838.7582131794265,0.0,0.0,0.0,-0.0,0.0,0.0,2838.7582131794265,2838.7582131794265
2023-10-05 21:15:00,2784.954966508831,0.0,0.0,0.0,-0.0,0.0,0.0,2784.954966508831,2784.954966508831
2023-10-05 21:30:00,2733.7141478451376,0.0,0.0,0.0,-0.0,0.0,0.0,2733.7141478451376,2733.7141478451376
2023-10-05 21:45:00,2756.77255925199,0.0,0.0,0.0,-0.0,0.0,0.0,2756.77255925199,2756.77255925199
2023-10-05 22:00:00,2677.348903249547,0.0,0.0,0.0,-0.0,0.0,0.0,2677.348903249547,2677.348903249547
2023-10-05 22:15:00,2659.4144876926825,0.0,0.0,0.0,-0.0,0.0,0.0,2659.4144876926825,2659.4144876926825
2023-10-05 22:30:00,2654.290491842695,0.0,0.0,0.0,-0.0,0.0,0.0,2654.290491842695,2654.290491842695
2023-10-05 22:45:00,2558.5036460256642,0.0,0.0,0.0,-0.0,0.0,0.0,2558.5036460256642,2558.5036460256642
2023-10-05 23:00:00,2509.7123243182205,0.0,0.0,0.0,-0.0,0.0,0.0,2509.7123243182205,2509.7123243182205
2023-10-05 23:15:00,2349.508574582435,0.0,0.0,0.0,-0.0,0.0,0.0,2349.508574582435,2349.508574582435
2023-10-05 23:30:00,2288.785552902026,0.0,0.0,0.0,-0.0,0.0,0.0,2288.785552902026,2288.785552902026
2023-10-05 23:45:00,2168.9155995485403,0.0,0.0,0.0,-0.0,0.0,0.0,2168.9155995485403,2168.9155995485403
2023-10-06 00:00:00,2244.7614954199953,0.0,0.0,0.0,-0.0,0.0,0.0,2244.7614954199953,2244.7614954199953
2023-10-06 00:15:00,2159.6746132325334,0.0,0.0,0.0,-0.0,0.0,0.0,2159.6746132325334,2159.6746132325334
2023-10-06 00:30:00,2071.7962230859425,0.0,0.0,0.0,-0.0,0.0,0.0,2071.7962230859425,2071.7962230859425
2023-10-06 00:45:00,2019.175109864123,0.0,0.0,0.0,-0.0,0.0,0.0,2019.175109864123,2019.175109864123
2023-10-06 01:00:00,1952.8259476168967,0.0,0.0,0.0,-0.0,0.0,0.0,1952.8259476168967,1952.8259476168967
2023-10-06 01:15:00,1875.4250592044168,0.0,0.0,0.0,-0.0,0.0,0.0,1875.4250592044168,1875.4250592044168
2023-10-06 01:30:00,1852.366217715656,0.0,0.0,0.0,-0.0,0.0,0.0,1852.366217715656,1852.366217715656
2023-10-06 01:45:00,1839.5557980087785,0.0,0.0,0.0,-0.0,0.0,0.0,1839.5557980087785,1839.5557980087785
2023-10-06 02:00:00,1847.2417917837606,0.0,0.0,0.0,-0.0,0.0,0.0,1847.2417917837606,1847.2417917837606
2023-10-06 02:15:00,1842.1177959337729,0.0,0.0,0.0,-0.0,0.0,0.0,1842.1177959337729,1842.1177959337729
2023-10-06 02:30:00,1836.993370001877,0.0,0.0,0.0,-0.0,0.0,0.0,1836.993370001877,1836.993370001877
2023-10-06 02:45:00,1834.4313720768828,0.0,0.0,0.0,-0.0,0.0,0.0,1834.4313720768828,1834.4313720768828
2023-10-06 03:00:00,1842.1173658518649,0.0,0.0,0.0,-0.0,0.0,0.0,1842.1173658518649,1842.1173658518649
2023-10-06 03:15:00,1842.1173658518646,0.0,0.0,0.0,-210558.14390893135,0.0,0.0,212400.26127478323,1842.117365851882
2023-10-06 03:30:00,1842.1173658518649,0.0,4491.152165401144,0.0,-2649.0347995492775,0.0,0.0,0.0,1842.1173658518665
2023-10-06 03:45:00,1844.6793637768587,0.0,4121.375066262146,0.0,-3195.9194155309524,0.0,0.0,919.2237130456625,1844.679363776856
2023-10-06 04:00:00,1844.6793637768587,0.0,4090.67166370264,0.0,-2958.514252510533,0.0,0.0,712.5219525847542,1844.6793637768615
2023-10-06 04:15:00,1829.3073762268953,0.0,4069.0107129928533,0.0,-2943.7030478497036,0.0,0.0,703.9997110837453,1829.307376226895
2023-10-06 04:30:00,1834.4313720768832,0.0,4104.920092972513,0.0,-3108.8509525207774,0.0,0.0,838.3622316251485,1834.4313720768841
2023-10-06 04:45:00,1847.2417917837606,0.0,4124.528786115065,0.0,-2984.4059306046984,0.0,0.0,707.1189362733958,1847.241791783762
2023-10-06 05:00:00,1857.4902135656437,0.0,4214.313897278126,0.0,-3107.252330826246,0.0,0.0,750.4286471137634,1857.4902135656434
2023-10-06 05:15:00,1867.7386353475272,0.0,4364.641706095042,0.0,-3342.1892012180615,0.0,0.0,845.2861304705515,1867.7386353475317
2023-10-06 05:30:00,1865.1766374225333,0.0,4457.492125818904,0.0,-3318.2623440855386,0.0,0.0,725.9468556891663,1865.176637422532
2023-10-06 05:45:00,1862.6146394975394,0.0,4611.362414399228,0.0,-3437.9107793506264,0.0,0.0,689.1630044489383,1862.6146394975403
2023-10-06 06:00:00,1883.1110529793984,0.0,5034.310135569302,0.0,-4034.755070951389,0.0,0.0,883.5559883614836,1883.1110529793964
2023-10-06 06:15:00,1957.4107131318535,0.0,5010.387071397219,0.0,-3806.7133474960865,0.0,0.0,753.7369892307241,1957.410713131857
2023-10-06 06:30:00,2006.0895338705532,0.0,5307.0633334362055,0.0,-4101.927099978275,0.0,0.0,800.953300412621,2006.0895338705518
2023-10-06 06:45:00,2034.272371209302,0.0,5672.807047263755,0.0,-4553.604124940743,0.0,0.0,915.0694488862931,2034.2723712093052
2023-10-06 07:00:00,2095.7616116548793,0.0,6140.144376525282,0.0,-5012.060012463873,0.0,0.0,967.6772475934653,2095.761611654874
2023-10-06 07:15:00,2141.878864550493,0.0,0.0,0.0,2141.878864550963,0.0,0.0,0.0,2141.878864550963
2023-10-06 07:30:00,2457.011920717177,0.0,0.0,0.0,-0.0,0.0,0.0,2457.011920717177,2457.011920717177
2023-10-06 07:45:00,2825.947793472549,0.0,0.0,0.0,-0.0,0.0,0.0,2825.947793472549,2825.947793472549
2023-10-06 08:00:00,3107.7740164504958,0.0,0.0,0.0,-0.0,0.0,0.0,3107.7740164504958,3107.7740164504958
2023-10-06 08:15:00,3381.9138155715546,0.0,0.0,0.0,-0.0,0.0,0.0,3381.9138155715546,3381.9138155715546
2023-10-06 08:30:00,3648.3676209176306,0.0,0.0,0.0,-0.0,0.0,0.0,3648.3676209176306,3648.3676209176306
2023-10-06 08:45:00,3935.3178397455663,0.0,0.0,0.0,-0.0,0.0,0.0,3935.3178397455663,3935.3178397455663
2023-10-06 09:00:00,4306.816140507839,0.0,0.0,0.0,-0.0,0.0,0.0,4306.816140507839,4306.816140507839
2023-10-06 09:15:00,4662.942023638241,0.0,0.0,0.0,-0.0,0.0,0.0,4662.942023638241,4662.942023638241
2023-10-06 09:30:00,4939.643820684293,0.0,0.0,0.0,-0.0,0.0,0.0,4939.643820684293,4939.643820684293
2023-10-06 09:45:00,5259.900872700965,0.0,0.0,0.0,-0.0,0.0,0.0,5259.900872700965,5259.900872700965
