,Power Load,NaturalGasBoiler,Total Power Consumption,Marginal Power Price,Marginal Power Emissions,Grid Power
2023-01-01 00:00:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.392374469891591,108.18382624269816
2023-01-01 00:15:00,326.95631707532436,0.0,326.95631707532436,0.14186,0.374018322637373,81.73907926883109
2023-01-01 00:30:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.355430091253498,105.77979502362656
2023-01-01 00:45:00,384.6530663330435,0.0,384.6530663330435,0.14186,0.3566141834299847,96.16326658326088
2023-01-01 01:00:00,394.2708054656464,0.0,394.2708054656464,0.14186,0.3570875495232257,98.5677013664116
2023-01-01 01:15:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.3532557061209736,105.77979502362656
2023-01-01 01:30:00,365.42081658047056,0.0,365.42081658047056,0.14186,0.3485171024273437,91.35520414511764
2023-01-01 01:45:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.329800842782676,105.77979502362656
2023-01-01 02:00:00,375.0369414567571,0.0,375.0369414567571,0.14186,0.3351711635959263,93.75923536418928
2023-01-01 02:15:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.333280632644297,108.18382624269816
2023-01-01 02:30:00,326.95631707532436,0.0,326.95631707532436,0.14186,0.3286850681623893,81.73907926883109
2023-01-01 02:45:00,384.6530663330435,0.0,384.6530663330435,0.14186,0.3190389043023876,96.16326658326088
2023-01-01 03:00:00,355.80469170418394,0.0,355.80469170418394,0.14186,0.3365035600993507,88.95117292604598
2023-01-01 03:15:00,346.1885668278974,0.0,346.1885668278974,0.14186,0.334826029921007,86.54714170697434
2023-01-01 03:30:00,384.6530663330435,0.0,384.6530663330435,0.14186,0.3331756312037207,96.16326658326088
2023-01-01 03:45:00,375.0369414567571,0.0,375.0369414567571,0.14186,0.3367721884266539,93.75923536418928
2023-01-01 04:00:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.3553467090207033,105.77979502362656
2023-01-01 04:15:00,326.95631707532436,0.0,326.95631707532436,0.14186,0.366356602192226,81.73907926883109
2023-01-01 04:30:00,384.6530663330435,0.0,384.6530663330435,0.14186,0.3651316570197226,96.16326658326088
2023-01-01 04:45:00,365.42081658047056,0.0,365.42081658047056,0.14186,0.3649262100750013,91.35520414511764
2023-01-01 05:00:00,384.6530663330435,0.0,384.6530663330435,0.14186,0.360681882503609,96.16326658326088
2023-01-01 05:15:00,346.1885668278974,0.0,346.1885668278974,0.14186,0.3613096239239843,86.54714170697434
2023-01-01 05:30:00,375.0369414567571,0.0,375.0369414567571,0.14186,0.3630887923162467,93.75923536418928
2023-01-01 05:45:00,413.5030552182197,0.0,413.5030552182197,0.14186,0.3668337935528473,103.37576380455492
2023-01-01 06:00:00,317.33857794272143,0.0,317.33857794272143,0.14186,0.3645289947399843,79.33464448568036
2023-01-01 06:15:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.3712049674203923,108.18382624269816
2023-01-01 06:30:00,365.42081658047056,0.0,365.42081658047056,0.14186,0.3874109168366763,91.35520414511764
2023-01-01 06:45:00,355.80469170418394,0.0,355.80469170418394,0.14186,0.368665516391063,88.95117292604598
2023-01-01 07:00:00,384.6530663330435,0.0,384.6530663330435,0.14186,0.3696863040348156,96.16326658326088
2023-01-01 07:15:00,471.2014187322552,0.0,471.2014187322552,0.14186,0.409002746018928,117.8003546830638
2023-01-01 07:30:00,500.0497933611149,0.0,500.0497933611149,0.14186,0.4124235665901393,125.01244834027872
2023-01-01 07:45:00,490.43366848482833,0.0,490.43366848482833,0.14186,0.4019470618253103,122.60841712120708
2023-01-01 08:00:00,509.66591823740146,0.0,509.66591823740146,0.14186,0.3922644074933279,127.41647955935036
2023-01-01 08:15:00,692.3771336557948,0.0,692.3771336557948,0.14186,0.3742772910900263,173.0942834139487
2023-01-01 08:30:00,730.841633160941,0.0,730.841633160941,0.14186,0.3516231120892213,182.71040829023525
2023-01-01 08:45:00,1269.3575402835186,0.0,1269.3575402835186,0.14186,0.3437300274383346,317.33938507087964
2023-01-01 09:00:00,1384.7526530552734,0.0,1384.7526530552734,0.14186,0.3694695854454803,346.18816326381835
2023-01-01 09:15:00,1740.5573447594577,0.0,1740.5573447594577,0.14186,0.3516777618361286,435.1393361898644
2023-01-01 09:30:00,1452.067141445595,0.0,1452.067141445595,0.14186,0.3374272117399503,363.0167853613988
2023-01-01 09:45:00,1442.451016569309,0.0,1442.451016569309,0.14186,0.3017162884197696,360.6127541423273
2023-01-01 10:00:00,1480.9171303307717,0.0,1480.9171303307717,0.14186,0.3317524168354016,370.2292825826929
2023-01-01 10:15:00,1528.9977547122044,0.0,1528.9977547122044,0.14186,0.2963685753665456,382.2494386780511
2023-01-01 10:30:00,1519.3816298359175,0.0,1519.3816298359175,0.14186,0.3136770291637483,379.84540745897937
2023-01-01 10:45:00,1654.0106066165622,0.0,1654.0106066165622,0.14186,0.270137223362906,413.50265165414055
2023-01-01 11:00:00,1442.451016569309,0.0,1442.451016569309,0.14186,0.2523544364104846,360.6127541423273
2023-01-01 11:15:00,1490.533255207058,0.0,1490.533255207058,0.14186,0.2570377671394886,372.6333138017645
2023-01-01 11:30:00,1634.7783568639888,0.0,1634.7783568639888,0.14186,0.2547536312175616,408.6945892159972
2023-01-01 11:45:00,1548.2316187210936,0.0,1548.2316187210936,0.14186,0.2963034491148743,387.0579046802734
2023-01-01 12:00:00,1461.683266321882,0.0,1461.683266321882,0.14186,0.312535240576245,365.4208165804705
2023-01-01 12:15:00,1759.791208768347,0.0,1759.791208768347,0.14186,0.3250611430854703,439.9478021920867
2023-01-01 12:30:00,1779.0234585209196,0.0,1779.0234585209196,0.14186,0.317380145871556,444.7558646302299
2023-01-01 12:45:00,1644.3944817402755,0.0,1644.3944817402755,0.14186,0.3035528680581433,411.0986204350689
2023-01-01 13:00:00,1692.4767203780248,0.0,1692.4767203780248,0.14186,0.2858131153637553,423.1191800945062
2023-01-01 13:15:00,1605.9283679788127,0.0,1605.9283679788127,0.14186,0.261676655998024,401.4820919947032
2023-01-01 13:30:00,1557.84774359738,0.0,1557.84774359738,0.14186,0.285503268705911,389.461935899345
2023-01-01 13:45:00,1519.3816298359175,0.0,1519.3816298359175,0.14186,0.302748594846197,379.84540745897937
2023-01-01 14:00:00,1625.1622319877026,0.0,1625.1622319877026,0.14186,0.304676787489314,406.29055799692566
2023-01-01 14:15:00,1654.0106066165622,0.0,1654.0106066165622,0.14186,0.3083353333850556,413.50265165414055
2023-01-01 14:30:00,1807.8718331497796,0.0,1807.8718331497796,0.14186,0.3234923536540193,451.9679582874449
2023-01-01 14:45:00,1711.708970130598,0.0,1711.708970130598,0.14186,0.3226385991041836,427.9272425326495
2023-01-01 15:00:00,1557.84774359738,0.0,1557.84774359738,0.14186,0.2761482442270403,389.461935899345
2023-01-01 15:15:00,1432.8348916930224,0.0,1432.8348916930224,0.14186,0.3279211429252039,358.2087229232556
2023-01-01 15:30:00,1682.860595501738,0.0,1682.860595501738,0.14186,0.3533973484653946,420.7151488754345
2023-01-01 15:45:00,1884.8024464163884,0.0,1884.8024464163884,0.14186,0.3671417920477999,471.2006116040971
2023-01-01 16:00:00,1654.0106066165622,0.0,1654.0106066165622,0.19348,0.3213842874829397,413.50265165414055
2023-01-01 16:15:00,1500.1493800833446,0.0,1500.1493800833446,0.19348,0.3820795363857523,375.03734502083614
2023-01-01 16:30:00,1721.325095006884,0.0,1721.325095006884,0.19348,0.497400925137747,430.331273751721
2023-01-01 16:45:00,1692.4767203780248,0.0,1692.4767203780248,0.19348,0.6291452720139546,423.1191800945062
2023-01-01 17:00:00,1548.2316187210936,0.0,1548.2316187210936,0.19348,0.4577234359366056,387.0579046802734
2023-01-01 17:15:00,1538.6154938448071,0.0,1538.6154938448071,0.19348,0.4450493043163743,384.6538734612018
2023-01-01 17:30:00,1480.9171303307717,0.0,1480.9171303307717,0.19348,0.455334825085624,370.2292825826929
2023-01-01 17:45:00,1221.2753016457696,0.0,1221.2753016457696,0.19348,0.4351267863783763,305.3188254114424
2023-01-01 18:00:00,1528.9977547122044,0.0,1528.9977547122044,0.19348,0.407928372396445,382.2494386780511
2023-01-01 18:15:00,1442.451016569309,0.0,1442.451016569309,0.19348,0.408309749405284,360.6127541423273
2023-01-01 18:30:00,1365.5204033027003,0.0,1365.5204033027003,0.19348,0.3999536892048567,341.3801008256751
2023-01-01 18:45:00,1375.136528178987,0.0,1375.136528178987,0.19348,0.396058030457171,343.78413204474674
2023-01-01 19:00:00,1442.451016569309,0.0,1442.451016569309,0.19348,0.4282808901632493,360.6127541423273
2023-01-01 19:15:00,1221.2753016457696,0.0,1221.2753016457696,0.19348,0.4171812751304076,305.3188254114424
2023-01-01 19:30:00,923.168973455621,0.0,923.168973455621,0.19348,0.4101775006747576,230.79224336390524
2023-01-01 19:45:00,711.6093834083679,0.0,711.6093834083679,0.19348,0.4244105039685966,177.90234585209197
2023-01-01 20:00:00,663.5271447706189,0.0,663.5271447706189,0.19348,0.4474179936906033,165.88178619265472
2023-01-01 20:15:00,576.9804066277237,0.0,576.9804066277237,0.19348,0.4331825834869523,144.24510165693093
2023-01-01 20:30:00,528.8981679899746,0.0,528.8981679899746,0.19348,0.4312350710945357,132.22454199749365
2023-01-01 20:45:00,557.7481568751505,0.0,557.7481568751505,0.19348,0.4422873753063727,139.43703921878762
