,Heat Load,NaturalGasBoiler,Total Heat Output
2023-10-14 23:45:00,6493.656806532497,6493.656806532497,6493.656806532497
2023-10-15 00:00:00,6814.205098986491,6814.205098986491,6814.205098986491
2023-10-15 00:15:00,6808.687702800471,6808.687702800471,6808.687702800471
2023-10-15 00:30:00,6818.639798415364,6818.639798415364,6818.639798415364
2023-10-15 00:45:00,6825.017958408977,6825.017958408977,6825.017958408977
2023-10-15 01:00:00,6831.396118402594,6831.396118402594,6831.396118402594
2023-10-15 01:15:00,6856.62139167909,6856.62139167909,6856.62139167909
2023-10-15 01:30:00,6920.702016834187,6920.702016834187,6920.702016834187
2023-10-15 01:45:00,6999.860112618934,6999.860112618934,6999.860112618934
2023-10-15 02:00:00,7067.710380427261,7067.710380427261,7067.710380427261
2023-10-15 02:15:00,7109.174249646249,7109.174249646249,7109.174249646249
2023-10-15 02:30:00,7143.098833558779,7143.098833558779,7143.098833558779
2023-10-15 02:45:00,7165.715039503254,7165.715039503254,7165.715039503254
2023-10-15 03:00:00,7177.02341747131,7177.02341747131,7177.02341747131
2023-10-15 03:15:00,7173.254324809713,7173.254324809713,7173.254324809713
2023-10-15 03:30:00,7165.715589494888,7165.715589494888,7165.715589494888
2023-10-15 03:45:00,7150.6381188652385,7150.6381188652385,7150.6381188652385
2023-10-15 04:00:00,7105.405156984652,7105.405156984652,7105.405156984652
2023-10-15 04:15:00,7052.6329097976095,7052.6329097976095,7052.6329097976095
2023-10-15 04:30:00,6988.552284642514,6988.552284642514,6988.552284642514
2023-10-15 04:45:00,6932.010394802241,6932.010394802241,6932.010394802241
2023-10-15 05:00:00,6886.776882930023,6886.776882930023,6886.776882930023
2023-10-15 05:15:00,6830.235543081384,6830.235543081384,6830.235543081384
2023-10-15 05:30:00,6811.388429798506,6811.388429798506,6811.388429798506
2023-10-15 05:45:00,6785.002581200798,6785.002581200798,6785.002581200798
2023-10-15 06:00:00,6766.15546791792,6766.15546791792,6766.15546791792
2023-10-15 06:15:00,6766.155467917918,6766.155467917918,6766.155467917918
2023-10-15 06:30:00,6705.843935424418,6705.843935424418,6705.843935424418
2023-10-15 06:45:00,6562.60466449294,6562.60466449294,6562.60466449294
2023-10-15 07:00:00,6408.057565585041,6408.057565585041,6408.057565585041
2023-10-15 07:15:00,6249.741374015545,6249.741374015545,6249.741374015545
2023-10-15 07:30:00,6004.727801354841,6004.727801354841,6004.727801354841
2023-10-15 07:45:00,5624.01424306912,5624.01424306912,5624.01424306912
2023-10-15 08:00:00,5247.069777444995,5247.069777444995,5247.069777444995
2023-10-15 08:15:00,4839.969820569934,4839.969820569934,4839.969820569934
2023-10-15 08:30:00,4429.100221041645,4429.100221041645,4429.100221041645
2023-10-15 08:45:00,4014.4609788601274,4014.460978860127,4014.460978860127
2023-10-15 09:00:00,3599.821736678609,3599.821736678609,3599.821736678609
2023-10-15 09:15:00,3253.0327623054172,3253.0327623054172,3253.0327623054172
2023-10-15 09:30:00,3072.099264808179,3072.099264808179,3072.099264808179
2023-10-15 09:45:00,2804.4683862197353,2804.4683862197353,2804.4683862197353
2023-10-15 10:00:00,2495.3736384123026,2495.3736384123026,2495.3736384123026
2023-10-15 10:15:00,2239.051137791913,2239.051137791913,2239.051137791913
2023-10-15 10:30:00,2107.120244828489,2107.120244828489,2107.120244828489
2023-10-15 10:45:00,1971.419709211836,1971.4197092118359,1971.4197092118359
2023-10-15 11:00:00,1839.488816248412,1839.488816248412,1839.488816248412
2023-10-15 11:15:00,1737.7134145359223,1737.7134145359223,1737.7134145359223
2023-10-15 11:30:00,1677.4024320340538,1677.4024320340538,1677.4024320340538
2023-10-15 11:45:00,1605.7830715641314,1605.7830715641314,1605.7830715641314
2023-10-15 12:00:00,1541.7024464090339,1541.7024464090339,1541.7024464090339
2023-10-15 12:15:00,1402.2333681224177,1402.2333681224177,1402.2333681224177
2023-10-15 12:30:00,1319.3056296844409,1319.3056296844409,1319.3056296844409
2023-10-15 12:45:00,1258.9946471825724,1258.9946471825724,1258.9946471825724
2023-10-15 13:00:00,1247.686269214518,1247.686269214518,1247.686269214518
2023-10-15 13:15:00,1251.4559118677473,1251.4559118677473,1251.4559118677473
2023-10-15 13:30:00,1258.9951971742057,1258.9951971742057,1258.9951971742057
2023-10-15 13:45:00,1266.534482480664,1266.534482480664,1266.534482480664
2023-10-15 14:00:00,1255.2261045126097,1255.2261045126097,1255.2261045126097
2023-10-15 14:15:00,1206.2229499871628,1206.2229499871628,1206.2229499871628
2023-10-15 14:30:00,1164.759080768174,1164.759080768174,1164.759080768174
2023-10-15 14:45:00,1142.1423248320655,1142.1423248320655,1142.1423248320655
2023-10-15 15:00:00,1138.3726821788362,1138.3726821788362,1138.3726821788362
2023-10-15 15:15:00,1191.1449293658793,1191.1449293658793,1191.1449293658793
2023-10-15 15:30:00,1270.303025150627,1270.303025150627,1270.303025150627
2023-10-15 15:45:00,1319.3056296844406,1319.3056296844406,1319.3056296844406
2023-10-15 16:00:00,1364.5385915650254,1364.5385915650254,1364.5385915650254
2023-10-15 16:15:00,1406.0024607840141,1406.0024607840141,1406.0024607840141
2023-10-15 16:30:00,1455.0050653178278,1455.0050653178278,1455.0050653178278
2023-10-15 16:45:00,1492.69984187522,1492.69984187522,1492.69984187522
2023-10-15 17:00:00,1530.3946184326123,1530.3946184326123,1530.3946184326123
2023-10-15 17:15:00,1564.319752336776,1564.319752336776,1564.319752336776
2023-10-15 17:30:00,1571.8590376432342,1571.8590376432342,1571.8590376432342
2023-10-15 17:45:00,1560.5506596751798,1560.5506596751798,1560.5506596751798
2023-10-15 18:00:00,1553.0119243603547,1553.0119243603547,1553.0119243603547
2023-10-15 18:15:00,1579.3983229496928,1579.3983229496928,1579.3983229496928
2023-10-15 18:30:00,1639.7098554431936,1639.7098554431936,1639.7098554431936
2023-10-15 18:45:00,1741.485257155684,1741.485257155684,1741.485257155684
2023-10-15 19:00:00,1911.1103766848669,1911.1103766848669,1911.1103766848669
2023-10-15 19:15:00,2054.3490976247117,2054.3490976247117,2054.3490976247117
2023-10-15 19:30:00,2378.521316061795,2378.521316061795,2378.521316061795
2023-10-15 19:45:00,2815.77676418779,2815.77676418779,2815.77676418779
2023-10-15 20:00:00,3245.4934769989586,3245.4934769989586,3245.4934769989586
2023-10-15 20:15:00,3690.2882104314112,3690.2882104314112,3690.2882104314112
2023-10-15 20:30:00,4135.082943863862,4135.082943863862,4135.082943863862
2023-10-15 20:45:00,4579.877677296316,4579.877677296316,4579.877677296316
2023-10-15 21:00:00,5002.055104801027,5002.055104801027,5002.055104801027
2023-10-15 21:15:00,5378.999570425152,5378.999570425152,5378.999570425152
2023-10-15 21:30:00,5729.55763745994,5729.55763745994,5729.55763745994
2023-10-15 21:45:00,6019.8047219928585,6019.8047219928585,6019.8047219928585
2023-10-15 22:00:00,6328.899469800292,6328.899469800292,6328.899469800292
2023-10-15 22:15:00,6464.599455425312,6464.599455425312,6464.599455425312
2023-10-15 22:30:00,6479.677476046596,6479.677476046596,6479.677476046596
2023-10-15 22:45:00,6468.998333384136,6468.998333384136,6468.998333384136
2023-10-15 23:00:00,6443.241170100395,6443.241170100395,6443.241170100395
2023-10-15 23:15:00,6428.323732975399,6428.323732975399,6428.323732975399
2023-10-15 23:30:00,6434.380398176542,6434.380398176542,6434.380398176542
2023-10-15 23:45:00,6429.129235401264,6429.129235401264,6429.129235401264
2023-10-16 00:00:00,6862.503827357562,6862.503827357562,6862.503827357562
2023-10-16 00:15:00,6856.904174351684,6856.904174351684,6856.904174351684
2023-10-16 00:30:00,6839.745973330902,6839.745973330902,6839.745973330902
2023-10-16 00:45:00,6841.434885593,6841.434885593,6841.434885593
2023-10-16 01:00:00,6850.662533169924,6850.662533169924,6850.662533169924
2023-10-16 01:15:00,6864.160126993916,6864.160126993916,6864.160126993916
2023-10-16 01:30:00,6913.163281519362,6913.163281519362,6913.163281519362
2023-10-16 01:45:00,6954.627700729984,6954.627700729984,6954.627700729984
2023-10-16 02:00:00,6999.860662610568,6999.860662610568,6999.860662610568
2023-10-16 02:15:00,7014.938683231851,7014.938683231851,7014.938683231851
2023-10-16 02:30:00,7022.47796853831,7022.47796853831,7022.47796853831
2023-10-16 02:45:00,7041.325081821188,7041.325081821188,7041.325081821188
2023-10-16 03:00:00,7052.633459789245,7052.633459789245,7052.633459789245
2023-10-16 03:15:00,7071.480573072123,7071.480573072123,7071.480573072123
2023-10-16 03:30:00,7079.019308386948,7079.019308386948,7079.019308386948
2023-10-16 03:45:00,7067.711480410528,7067.711480410528,7067.711480410528
2023-10-16 04:00:00,7060.172745095701,7060.172745095701,7060.172745095701
2023-10-16 04:15:00,7048.864367127649,7048.864367127649,7048.864367127649
2023-10-16 04:30:00,7037.555989159592,7037.555989159592,7037.555989159592
2023-10-16 04:45:00,7014.939783215116,7014.939783215116,7014.939783215116
2023-10-16 05:00:00,6981.014649310953,6981.014649310953,6981.014649310953
2023-10-16 05:15:00,6954.628250721616,6954.628250721616,6954.628250721616
2023-10-16 05:30:00,6916.933474164222,6916.933474164222,6916.933474164222
2023-10-16 05:45:00,6894.316718228115,6894.316718228115,6894.316718228115
2023-10-16 06:00:00,6867.93086963041,6867.93086963041,6867.93086963041
2023-10-16 06:15:00,6841.545021032704,6841.545021032704,6841.545021032704
2023-10-16 06:30:00,6781.233488539202,6781.233488539202,6781.233488539202
2023-10-16 06:45:00,6705.844485416052,6705.844485416052,6705.844485416052
2023-10-16 07:00:00,6645.5335029141825,6645.5335029141825,6645.5335029141825
2023-10-16 07:15:00,6619.147104324845,6619.147104324845,6619.147104324845
2023-10-16 07:30:00,6585.221970420682,6585.221970420682,6585.221970420682
2023-10-16 07:45:00,6577.683235105856,6577.683235105856,6577.683235105856
2023-10-16 08:00:00,6551.297386508152,6551.297386508152,6551.297386508152
2023-10-16 08:15:00,6457.061270102121,6457.061270102121,6457.061270102121
2023-10-16 08:30:00,6336.439305098384,6336.439305098384,6336.439305098384
2023-10-16 08:45:00,6193.200034166904,6193.200034166904,6193.200034166904
2023-10-16 09:00:00,6031.113649952548,6031.113649952548,6031.113649952548
2023-10-16 09:15:00,5857.719437761769,5857.719437761769,5857.719437761769
2023-10-16 09:30:00,5499.622085420521,5499.622085420521,5499.622085420521
2023-10-16 09:45:00,5077.444107924179,5077.444107924179,5077.444107924179
2023-10-16 10:00:00,4617.5719038620755,4617.5719038620755,4617.5719038620755
2023-10-16 10:15:00,4161.468792461568,4161.468792461568,4161.468792461568
2023-10-16 10:30:00,3678.9798324633566,3678.9798324633566,3678.9798324633566
2023-10-16 10:45:00,3200.259965126741,3200.259965126741,3200.259965126741
2023-10-16 11:00:00,2789.3903655984514,2789.3903655984514,2789.3903655984514
2023-10-16 11:15:00,2404.9066146678674,2404.9066146678674,2404.9066146678674
2023-10-16 11:30:00,2088.2731315456094,2088.2731315456094,2088.2731315456094
2023-10-16 11:45:00,1775.4092910765812,1775.4092910765812,1775.4092910765812
2023-10-16 12:00:00,1519.0867904561915,1519.0867904561915,1519.0867904561915
2023-10-16 12:15:00,1470.0836359307445,1470.0836359307445,1470.0836359307445
2023-10-16 12:30:00,1424.850124058527,1424.850124058527,1424.850124058527
2023-10-16 12:45:00,1387.1553475011344,1387.1553475011344,1387.1553475011344
2023-10-16 13:00:00,1353.2302135969712,1353.2302135969712,1353.2302135969712
2023-10-16 13:15:00,1338.1521929756875,1338.1521929756875,1338.1521929756875
2023-10-16 13:30:00,1338.1521929756875,1338.1521929756875,1338.1521929756875
2023-10-16 13:45:00,1338.1521929756875,1338.1521929756875,1338.1521929756875
2023-10-16 14:00:00,1315.5354370395785,1315.5354370395785,1315.5354370395785
2023-10-16 14:15:00,1255.2244545377102,1255.2244545377102,1255.2244545377102
2023-10-16 14:30:00,1206.2218500038964,1206.2218500038964,1206.2218500038964
2023-10-16 14:45:00,1183.6050940677878,1183.6050940677878,1183.6050940677878
2023-10-16 15:00:00,1168.5276234381372,1168.5276234381372,1168.5276234381372
2023-10-16 15:15:00,1209.9914926571257,1209.9914926571257,1209.9914926571257
2023-10-16 15:30:00,1247.686269214518,1247.686269214518,1247.686269214518
2023-10-16 15:45:00,1247.686269214518,1247.686269214518,1247.686269214518
2023-10-16 16:00:00,1243.9166265612891,1243.9166265612891,1243.9166265612891
2023-10-16 16:15:00,1274.0721178122233,1274.0721178122233,1274.0721178122233
2023-10-16 16:30:00,1319.3056296844406,1319.3056296844406,1319.3056296844406
2023-10-16 16:45:00,1375.8475195247129,1375.8475195247129,1375.8475195247129
2023-10-16 17:00:00,1432.389409364985,1432.389409364985,1432.389409364985
2023-10-16 17:15:00,1466.3139932775155,1466.3139932775155,1466.3139932775155
2023-10-16 17:30:00,1477.6223712455696,1477.6223712455696,1477.6223712455696
2023-10-16 17:45:00,1473.8527285923406,1473.8527285923406,1473.8527285923406
2023-10-16 18:00:00,1462.5443506242862,1462.5443506242862,1462.5443506242862
2023-10-16 18:15:00,1481.3914639071659,1481.3914639071659,1481.3914639071659
2023-10-16 18:30:00,1571.8584876516009,1571.8584876516009,1571.8584876516009
2023-10-16 18:45:00,1711.3281159298504,1711.3281159298504,1711.3281159298504
2023-10-16 19:00:00,1869.6448574909791,1869.6448574909791,1869.6448574909791
2023-10-16 19:15:00,2001.5757504544033,2001.5757504544033,2001.5757504544033
2023-10-16 19:30:00,2299.3621202937816,2299.3621202937816,2299.3621202937816
2023-10-16 19:45:00,2729.0788331049503,2729.0788331049503,2729.0788331049503
2023-10-16 20:00:00,3177.643209190632,3177.643209190632,3177.643209190632
2023-10-16 20:15:00,3622.437942623085,3622.437942623085,3622.437942623085
2023-10-16 20:30:00,4067.232676055536,4067.2326760555366,4067.2326760555366
2023-10-16 20:45:00,4527.10488011764,4527.10488011764,4527.10488011764
2023-10-16 21:00:00,4956.821592928808,4956.821592928808,4956.821592928808
2023-10-16 21:15:00,5363.921549803868,5363.921549803868,5363.921549803868
2023-10-16 21:30:00,5706.941431515464,5706.941431515464,5706.941431515464
2023-10-16 21:45:00,6016.036179322897,6016.036179322897,6016.036179322897
2023-10-16 22:00:00,6332.669112453521,6332.669112453521,6332.669112453521
2023-10-16 22:15:00,6460.830362763717,6460.830362763717,6460.830362763717
2023-10-16 22:30:00,6438.213606827607,6438.213606827607,6438.213606827607
2023-10-16 22:45:00,6395.917561965612,6395.917561965612,6395.917561965612
2023-10-16 23:00:00,6368.675710579797,6368.675710579797,6368.675710579797
2023-10-16 23:15:00,6356.4886018127,6356.4886018127,6356.4886018127
2023-10-16 23:30:00,6381.91479786766,6381.91479786766,6381.91479786766
2023-10-16 23:45:00,6444.988665332345,6444.988665332345,6444.988665332345
2023-10-17 00:00:00,6503.02994860187,6503.02994860187,6503.02994860187
2023-10-17 00:15:00,6554.898792279755,6554.898792279755,6554.898792279755
2023-10-17 00:30:00,6591.660473479701,6591.660473479701,6591.660473479701
2023-10-17 00:45:00,6632.204004747498,6632.204004747498,6632.204004747498
2023-10-17 01:00:00,6699.1678043391075,6699.1678043391075,6699.1678043391075
2023-10-17 01:15:00,6785.002581200798,6785.002581200798,6785.002581200798
2023-10-17 01:30:00,6886.777432921656,6886.777432921656,6886.777432921656
2023-10-17 01:45:00,6969.705721351267,6969.705721351267,6969.705721351267
2023-10-17 02:00:00,7030.016703853135,7030.016703853135,7030.016703853135
2023-10-17 02:15:00,7048.863817136014,7048.863817136014,7048.863817136014
2023-10-17 02:30:00,7030.0167038531345,7030.0167038531345,7030.0167038531345
2023-10-17 02:45:00,7026.247611191538,7026.247611191538,7026.247611191538
2023-10-17 03:00:00,7030.0167038531345,7030.0167038531345,7030.0167038531345
2023-10-17 03:15:00,7022.477968538309,7022.477968538309,7022.477968538309
2023-10-17 03:30:00,7033.785796514731,7033.785796514731,7033.785796514731
2023-10-17 03:45:00,7037.555439167958,7037.555439167958,7037.555439167958
2023-10-17 04:00:00,7026.247061199905,7026.247061199905,7026.247061199905
2023-10-17 04:15:00,7014.938683231851,7014.938683231851,7014.938683231851
2023-10-17 04:30:00,6992.321927295743,6992.321927295743,6992.321927295743
2023-10-17 04:45:00,6981.013549327688,6981.013549327688,6981.013549327688
2023-10-17 05:00:00,6935.780037455469,6935.780037455469,6935.780037455469
2023-10-17 05:15:00,6901.854903551307,6901.854903551307,6901.854903551307
2023-10-17 05:30:00,6864.160126993916,6864.160126993916,6864.160126993916
2023-10-17 05:45:00,6837.774278396209,6837.774278396209,6837.774278396209
2023-10-17 06:00:00,6818.92716511333,6818.92716511333,6818.92716511333
2023-10-17 06:15:00,6781.2329385475705,6781.2329385475705,6781.2329385475705
2023-10-17 06:30:00,6717.152313392472,6717.152313392472,6717.152313392472
2023-10-17 06:45:00,6664.38006620543,6664.38006620543,6664.38006620543
2023-10-17 07:00:00,6600.2994410503325,6600.2994410503325,6600.2994410503325
2023-10-17 07:15:00,6566.374307146168,6566.374307146168,6566.374307146168
2023-10-17 07:30:00,6566.374307146168,6566.374307146168,6566.374307146168
2023-10-17 07:45:00,6573.913592452627,6573.913592452627,6573.913592452627
2023-10-17 08:00:00,6570.143949799399,6570.143949799399,6570.143949799399
2023-10-17 08:15:00,6543.7581012016935,6543.7581012016935,6543.7581012016935
2023-10-17 08:30:00,6464.599455425312,6464.599455425312,6464.599455425312
2023-10-17 08:45:00,6340.207847768347,6340.207847768347,6340.207847768347
2023-10-17 09:00:00,6185.660748860447,6185.660748860447,6185.660748860447
2023-10-17 09:15:00,6057.4994985502535,6057.4994985502535,6057.4994985502535
2023-10-17 09:30:00,5853.949245116906,5853.949245116906,5853.949245116906
2023-10-17 09:45:00,5477.00477949278,5477.00477949278,5477.00477949278
2023-10-17 10:00:00,5047.28806668161,5047.28806668161,5047.28806668161
2023-10-17 10:15:00,4568.568749336628,4568.568749336628,4568.568749336628
2023-10-17 10:30:00,4074.7714113703614,4074.771411370361,4074.771411370361
2023-10-17 10:45:00,3584.743716057325,3584.743716057325,3584.743716057325
2023-10-17 11:00:00,3109.7934913739387,3109.7934913739387,3109.7934913739387
2023-10-17 11:15:00,2698.9238918456495,2698.9238918456495,2698.9238918456495
2023-10-17 11:30:00,2363.4427454488787,2363.4427454488787,2363.4427454488787
2023-10-17 11:45:00,2050.578354988217,2050.578354988217,2050.578354988217
2023-10-17 12:00:00,1745.253249834014,1745.253249834014,1745.253249834014
2023-10-17 12:15:00,1519.0867904561912,1519.0867904561912,1519.0867904561912
2023-10-17 12:30:00,1432.389409364985,1432.389409364985,1432.389409364985
2023-10-17 12:45:00,1379.617162177942,1379.617162177942,1379.617162177942
2023-10-17 13:00:00,1341.92238562055,1341.92238562055,1341.92238562055
2023-10-17 13:15:00,1326.844364999266,1326.844364999266,1326.844364999266
2023-10-17 13:30:00,1323.0747223460369,1323.0747223460369,1323.0747223460369
2023-10-17 13:45:00,1311.7663443779825,1311.7663443779825,1311.7663443779825
2023-10-17 14:00:00,1277.8412104738193,1277.8412104738193,1277.8412104738193
2023-10-17 14:15:00,1206.2218500038966,1206.2218500038966,1206.2218500038966
2023-10-17 14:30:00,1145.9108675020284,1145.9108675020284,1145.9108675020284
2023-10-17 14:45:00,1108.216640936269,1108.216640936269,1108.216640936269
2023-10-17 15:00:00,1078.061149685335,1078.061149685335,1078.061149685335
2023-10-17 15:15:00,1119.5250189043234,1119.5250189043234,1119.5250189043234
2023-10-17 15:30:00,1172.2972660913665,1172.2972660913665,1172.2972660913665
2023-10-17 15:45:00,1266.5336574932144,1266.5336574932144,1266.5336574932144
2023-10-17 16:00:00,1413.5420210862887,1413.5420210862887,1413.5420210862887
2023-10-17 16:15:00,1428.6200417075727,1428.6200417075727,1428.6200417075727
2023-10-17 16:30:00,1481.3922888946154,1481.3922888946154,1481.3922888946154
2023-10-17 16:45:00,1530.3954434200623,1530.3954434200623,1530.3954434200623
2023-10-17 17:00:00,1590.7064259219308,1590.7064259219308,1590.7064259219308
2023-10-17 17:15:00,1647.2483157622028,1647.2483157622028,1647.2483157622028
2023-10-17 17:30:00,1677.4038070131367,1677.4038070131367,1677.4038070131367
2023-10-17 17:45:00,1696.2509202960164,1696.2509202960164,1696.2509202960164
2023-10-17 18:00:00,1703.7902056024748,1703.7902056024748,1703.7902056024748
2023-10-17 18:15:00,1726.4069615385836,1726.4069615385836,1726.4069615385836
2023-10-17 18:30:00,1722.6375938811707,1722.6375938811707,1722.6375938811707
2023-10-17 18:45:00,1707.5601232515205,1707.5601232515205,1707.5601232515205
2023-10-17 19:00:00,1873.4156001274746,1873.4156001274746,1873.4156001274746
2023-10-17 19:15:00,1997.8072077844404,1997.8072077844404,1997.8072077844404
2023-10-17 19:30:00,2370.9820307553373,2370.9820307553373,2370.9820307553373
2023-10-17 19:45:00,2789.3909155900847,2789.3909155900847,2789.3909155900847
2023-10-17 20:00:00,3219.107628401254,3219.107628401254,3219.107628401254
2023-10-17 20:15:00,3656.3630765272474,3656.3630765272474,3656.3630765272474
2023-10-17 20:30:00,4097.388167306471,4097.388167306471,4097.388167306471
2023-10-17 20:45:00,4519.566144802814,4519.566144802814,4519.566144802814
2023-10-17 21:00:00,4900.279703088537,4900.279703088537,4900.279703088537
2023-10-17 21:15:00,5243.2990348084995,5243.2990348084995,5243.2990348084995
2023-10-17 21:30:00,5548.624139962702,5548.624139962702,5548.624139962702
2023-10-17 21:45:00,5786.099527300214,5786.099527300214,5786.099527300214
2023-10-17 22:00:00,6023.574914637722,6023.574914637722,6023.574914637722
2023-10-17 22:15:00,6042.422577912234,6042.422577912234,6042.422577912234
2023-10-17 22:30:00,6072.578069163168,6072.578069163168,6072.578069163168
2023-10-17 22:45:00,6067.397285364698,6067.397285364698,6067.397285364698
2023-10-17 23:00:00,6043.690606836268,6043.690606836268,6043.690606836268
2023-10-17 23:15:00,6034.526039890192,6034.526039890192,6034.526039890192
2023-10-17 23:30:00,6043.88736767408,6043.88736767408,6043.88736767408
2023-10-17 23:45:00,6068.4337941377935,6068.4337941377935,6068.4337941377935
2023-10-18 00:00:00,6298.050868476528,6298.050868476528,6298.050868476528
2023-10-18 00:15:00,6350.361981503391,6350.361981503391,6350.361981503391
2023-10-18 00:30:00,6410.542439483975,6410.542439483975,6410.542439483975
2023-10-18 00:45:00,6478.592792409915,6478.592792409915,6478.592792409915
2023-10-18 01:00:00,6496.978771532614,6496.978771532614,6496.978771532614
2023-10-18 01:15:00,6475.907283401734,6475.907283401734,6475.907283401734
2023-10-18 01:30:00,6498.5240393378435,6498.5240393378435,6498.5240393378435
2023-10-18 01:45:00,6517.371152620722,6517.371152620722,6517.371152620722
2023-10-18 02:00:00,6521.14079527395,6521.14079527395,6521.14079527395
2023-10-18 02:15:00,6498.5240393378435,6498.5240393378435,6498.5240393378435
2023-10-18 02:30:00,6487.21621136142,6487.21621136142,6487.21621136142
2023-10-18 02:45:00,6479.676926054964,6479.676926054964,6479.676926054964
2023-10-18 03:00:00,6479.676926054964,6479.676926054964,6479.676926054964
2023-10-18 03:15:00,6475.907833393368,6475.907833393368,6475.907833393368
2023-10-18 03:30:00,6479.676926054964,6479.676926054964,6479.676926054964
2023-10-18 03:45:00,6490.985304023018,6490.985304023018,6490.985304023018
2023-10-18 04:00:00,6506.063324644301,6506.063324644301,6506.063324644301
2023-10-18 04:15:00,6490.985304023018,6490.985304023018,6490.985304023018
2023-10-18 04:30:00,6472.138190740137,6472.138190740137,6472.138190740137
2023-10-18 04:45:00,6441.982699489205,6441.982699489205,6441.982699489205
2023-10-18 05:00:00,6434.4439641743775,6434.4439641743775,6434.4439641743775
2023-10-18 05:15:00,6408.057565585041,6408.057565585041,6408.057565585041
2023-10-18 05:30:00,6374.13298167251,6374.13298167251,6374.13298167251
2023-10-18 05:45:00,6362.824603704456,6362.824603704456,6362.824603704456
2023-10-18 06:00:00,6343.977490421576,6343.977490421576,6343.977490421576
2023-10-18 06:15:00,6325.130377138696,6325.130377138696,6325.130377138696
2023-10-18 06:30:00,6287.436150572937,6287.436150572937,6287.436150572937
2023-10-18 06:45:00,6215.816790103015,6215.816790103015,6215.816790103015
2023-10-18 07:00:00,6166.8141855692,6166.8141855692,6166.8141855692
2023-10-18 07:15:00,6147.967072286322,6147.967072286322,6147.967072286322
2023-10-18 07:30:00,6140.427786979862,6140.427786979862,6140.427786979862
2023-10-18 07:45:00,6129.119409011809,6129.119409011809,6129.119409011809
2023-10-18 08:00:00,6155.505807601146,6155.505807601146,6155.505807601146
2023-10-18 08:15:00,6170.583278230797,6170.583278230797,6170.583278230797
2023-10-18 08:30:00,6151.736164947917,6151.736164947917,6151.736164947917
2023-10-18 08:45:00,6136.658144326633,6136.658144326633,6136.658144326633
2023-10-18 09:00:00,6132.889051665037,6132.889051665037,6132.889051665037
2023-10-18 09:15:00,6155.505807601146,6155.505807601146,6155.505807601146
2023-10-18 09:30:00,6102.733560414104,6102.733560414104,6102.733560414104
2023-10-18 09:45:00,6031.114199944182,6031.114199944182,6031.114199944182
2023-10-18 10:00:00,5948.186461506204,5948.186461506204,5948.186461506204
2023-10-18 10:15:00,5850.181252438577,5850.181252438577,5850.181252438577
2023-10-18 10:30:00,5725.789644781611,5725.789644781611,5725.789644781611
2023-10-18 10:45:00,5382.769763070014,5382.769763070014,5382.769763070014
2023-10-18 11:00:00,5032.211696035228,5032.211696035228,5032.211696035228
2023-10-18 11:15:00,4711.808570259741,4711.808570259741,4711.808570259741
2023-10-18 11:30:00,4383.866709169428,4383.866709169428,4383.866709169428
2023-10-18 11:45:00,3965.45782433468,3965.45782433468,3965.45782433468
2023-10-18 12:00:00,3550.818582153162,3550.818582153162,3550.818582153162
2023-10-18 12:15:00,3219.107078409621,3219.107078409621,3219.107078409621
2023-10-18 12:30:00,2857.2400834151454,2857.2400834151454,2857.2400834151454
2023-10-18 12:45:00,2502.911823735495,2502.911823735495,2502.911823735495
2023-10-18 13:00:00,2159.8919420238994,2159.8919420238994,2159.8919420238994
2023-10-18 13:15:00,1839.4888162484124,1839.4888162484124,1839.4888162484124
2023-10-18 13:30:00,1711.3275659382175,1711.3275659382175,1711.3275659382175
2023-10-18 13:45:00,1594.4746935960768,1594.4746935960768,1594.4746935960768
2023-10-18 14:00:00,1451.235972656232,1451.235972656232,1451.235972656232
2023-10-18 14:15:00,1326.8443649992662,1326.8443649992662,1326.8443649992662
2023-10-18 14:30:00,1281.6114031186817,1281.6114031186817,1281.6114031186817
2023-10-18 14:45:00,1258.9946471825729,1258.9946471825729,1258.9946471825729
2023-10-18 15:00:00,1258.9946471825729,1258.9946471825729,1258.9946471825729
2023-10-18 15:15:00,1304.2281590547905,1304.2281590547905,1304.2281590547905
2023-10-18 15:30:00,1326.8449149908993,1326.8449149908993,1326.8449149908993
2023-10-18 15:45:00,1330.6145576441286,1330.6145576441286,1330.6145576441286
2023-10-18 16:00:00,1323.0758223293033,1323.0758223293033,1323.0758223293033
2023-10-18 16:15:00,1319.3067296677073,1319.3067296677073,1319.3067296677073
2023-10-18 16:30:00,1330.6151076357614,1330.6151076357614,1330.6151076357614
2023-10-18 16:45:00,1383.3873548228046,1383.3873548228046,1383.3873548228046
2023-10-18 17:00:00,1436.1596020098475,1436.1596020098475,1436.1596020098475
2023-10-18 17:15:00,1492.7009418584864,1492.7009418584864,1492.7009418584864
2023-10-18 17:30:00,1519.0873404478245,1519.0873404478245,1519.0873404478245
2023-10-18 17:45:00,1522.856983101054,1522.856983101054,1522.856983101054
2023-10-18 18:00:00,1515.3176977945952,1515.3176977945952,1515.3176977945952
2023-10-18 18:15:00,1545.4731890455296,1545.4731890455296,1545.4731890455296
2023-10-18 18:30:00,1613.3229068622231,1613.3229068622231,1613.3229068622231
2023-10-18 18:45:00,1749.022892487243,1749.022892487243,1749.022892487243
2023-10-18 19:00:00,1926.1867473312516,1926.1867473312516,1926.1867473312516
